Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Mother's qualification;Father's qualification;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;44;1;9003;1;39;150.0;19;1;8;150.0;1;0;0;1;1;0;21;0;13.62;0;0;6;6;5;12.6;0;13.9;-0.3;0.79;1
2;1;1;9556;1;1;144.0;19;19;144;139.8;0;0;1;1;1;0;24;0;12.27;0;0;8;10;7;13.65;0;10.8;1.4;1.74;1
1;39;1;9991;0;1;133.1;38;37;9;154.4;0;0;0;1;1;0;27;0;0.0;0;0;5;0;0;0.0;0;10.8;1.4;1.74;3
1;17;6;9147;1;1;120.0;37;38;9;115.5;1;0;1;0;1;0;19;0;12.5;0;0;5;9;5;10.5;0;8.9;1.4;3.51;1
1;39;1;8014;0;1;133.1;3;19;7;119.0;0;0;0;1;1;0;39;0;1.322;0;2;7;8;7;13.14;0;8.9;1.4;3.51;1
1;39;1;33;1;1;133.1;19;37;9;96.1;0;0;0;1;1;0;25;0;15.0;0;0;7;12;2;11.5;0;12.4;0.5;1.79;3
1;7;1;171;1;3;130.0;1;2;2;130.0;0;0;0;0;1;0;18;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;3
1;43;1;9070;1;1;133.0;1;2;2;128.8;0;0;0;1;1;0;19;0;13.16;0;6;12;12;12;13.0;0;10.8;1.4;1.74;1
1;18;1;9773;1;1;124.0;38;37;8;126.8;0;0;0;1;1;1;21;0;13.83;0;0;6;6;4;14.0;0;13.9;-0.3;0.79;1
1;7;1;9991;0;40;130.0;1;3;2;130.0;0;0;0;1;1;0;27;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;3
1;1;3;9147;1;1;124.0;1;1;3;116.7;1;0;0;1;1;0;19;0;0.0;0;0;5;6;0;0.0;0;7.6;2.6;0.32;1
1;17;3;9500;1;1;132.0;3;1;7;125.5;1;0;0;1;1;0;18;0;13.15;0;0;8;8;7;13.15;0;10.8;1.4;1.74;1
1;7;1;9670;1;3;110.0;27;37;3;110.0;1;0;0;1;1;0;27;0;12.33;0;6;11;11;6;13.16;0;9.4;-0.8;-3.12;3
1;1;3;9773;1;1;127.0;19;38;3;133.7;1;0;1;1;1;0;18;0;13.0;0;0;6;7;5;11.8;0;12.7;3.7;-1.7;3
1;1;1;9130;1;1;130.0;2;3;1;117.6;0;0;0;1;1;0;19;0;11.5;2;0;5;8;5;11.4;3;9.4;-0.8;-3.12;1
1;44;1;9003;1;39;140.0;19;38;10;140.0;0;0;0;1;1;0;19;0;13.25;0;0;6;9;1;12.0;0;13.9;-0.3;0.79;3
1;44;1;9003;1;39;150.0;19;1;1;150.0;0;0;0;1;1;0;22;0;13.33;0;0;6;12;3;12.75;0;15.5;2.8;-4.06;1
1;16;2;9238;1;1;133.0;19;38;5;133.7;1;0;0;1;0;0;18;0;13.5;0;0;6;6;6;12.16;0;10.8;1.4;1.74;1
1;16;4;9773;1;1;109.0;37;37;3;137.0;1;0;0;1;0;1;18;0;12.66;0;0;6;8;5;12.8;0;10.8;1.4;1.74;1
1;43;1;9147;1;1;133.1;4;19;1;128.2;0;0;0;1;0;0;23;0;15.09;1;2;6;7;6;14.5;0;9.4;-0.8;-3.12;3
1;18;4;171;1;1;133.0;1;4;5;129.2;1;0;1;0;1;0;20;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;3
1;17;3;9773;1;1;134.0;2;1;3;129.5;1;0;0;1;1;0;18;0;13.16;0;0;6;7;6;12.66;0;16.2;0.3;-0.92;1
1;1;4;9773;1;1;125.0;19;19;7;129.6;1;0;0;1;1;0;18;0;12.83;0;0;6;8;6;12.83;0;12.4;0.5;1.79;1
1;17;3;9119;1;1;135.0;1;19;193;121.7;1;0;0;1;1;0;18;0;11.8;0;0;5;9;3;12.0;0;8.9;1.4;3.51;1
1;17;2;9773;1;1;132.0;19;1;9;141.8;1;0;0;1;1;0;20;0;11.83;0;0;6;6;6;12.16;0;12.7;3.7;-1.7;1
1;1;3;9773;1;1;135.0;3;1;4;129.8;1;0;0;1;1;0;20;0;12.8;0;0;6;11;3;12.75;0;15.5;2.8;-4.06;1
1;44;1;9070;1;39;100.0;1;1;4;106.0;0;0;0;1;1;0;21;0;11.8;0;5;9;9;5;11.0;0;12.4;0.5;1.79;3
1;43;1;171;1;1;144.0;19;19;4;121.6;0;0;0;1;1;0;22;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;1
1;17;1;9119;1;1;125.0;19;1;4;121.5;1;0;0;1;1;0;20;0;15.8;0;0;5;7;5;14.57;0;11.1;0.6;2.02;3
1;1;1;171;1;1;133.1;1;37;9;117.0;0;0;1;1;1;0;19;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;1
1;44;1;9119;1;39;130.0;38;19;5;130.0;1;0;0;1;1;0;19;0;12.5;0;0;5;10;3;11.6;0;12.4;0.5;1.79;1
1;17;1;9670;1;1;117.0;1;1;4;117.7;1;0;0;1;1;0;20;0;14.66;0;0;6;7;6;13.85;0;8.9;1.4;3.51;1
1;44;1;9085;1;39;140.0;19;37;7;140.0;1;0;0;1;1;0;19;0;12.5;0;1;6;16;2;12.0;0;12.4;0.5;1.79;3
1;1;1;9119;1;1;132.0;1;12;3;133.1;1;0;0;1;1;0;19;0;12.0;0;0;6;10;2;10.5;0;11.1;0.6;2.02;3
1;15;1;9119;1;1;133.1;2;2;2;100.0;0;0;1;1;1;0;24;1;13.14;0;1;6;8;6;11.83;0;8.9;1.4;3.51;1
1;17;1;9670;1;1;132.0;19;1;4;119.1;0;0;1;1;1;0;18;0;12.66;0;0;6;11;4;11.14;0;10.8;1.4;1.74;3
1;1;1;9119;1;1;148.0;19;19;8;129.8;0;0;0;0;1;1;18;0;15.0;0;0;5;6;5;14.2;0;8.9;1.4;3.51;1
1;1;1;9238;1;1;133.0;19;38;7;131.3;1;0;1;1;0;0;18;0;13.6;0;0;6;7;5;11.8;0;8.9;1.4;3.51;3
1;17;5;9773;1;1;143.0;1;1;7;136.7;1;0;0;1;0;0;18;0;12.5;0;0;6;6;6;13.83;0;8.9;1.4;3.51;1
1;17;1;9238;1;1;143.0;19;37;9;126.2;1;0;0;1;0;1;21;0;13.33;0;0;6;7;6;13.5;0;12.4;0.5;1.79;1
1;15;1;9085;1;1;133.1;37;37;9;109.6;0;0;0;1;0;0;18;1;12.25;0;0;6;15;5;11.0;0;11.1;0.6;2.02;3
1;1;1;9500;1;1;141.0;1;19;3;131.9;1;0;0;1;0;1;18;0;15.1;0;0;8;8;8;1.609;0;11.1;0.6;2.02;1
1;1;2;9238;1;1;140.0;19;37;9;140.7;1;0;0;1;0;1;18;0;13.16;0;0;6;6;6;16.0;0;10.8;1.4;1.74;1
1;18;6;8014;0;1;134.0;3;19;4;120.7;1;0;0;1;0;0;23;0;11.0;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;3
1;1;2;9147;1;1;118.0;3;19;4;113.8;1;0;0;1;0;0;21;0;11.66;0;0;5;9;4;11.75;0;8.9;1.4;3.51;1
1;1;1;9238;1;1;135.0;19;38;5;121.0;0;0;0;1;0;0;20;0;10.0;0;0;6;13;1;13.0;0;9.4;-0.8;-3.12;1
1;17;1;8014;0;1;119.0;34;34;0;112.4;1;0;0;1;0;0;26;0;11.57;0;2;6;14;2;11.0;0;7.6;2.6;0.32;3
1;1;6;9773;1;1;145.0;1;19;4;131.0;1;0;0;1;0;1;18;0;12.16;0;0;6;10;5;11.2;0;7.6;2.6;0.32;1
1;1;1;171;1;1;143.0;3;37;9;142.7;1;0;0;1;0;0;18;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;3
1;1;1;9670;1;1;123.0;19;19;8;125.5;0;0;0;0;0;1;19;0;13.83;0;0;6;7;6;14.28;0;8.9;1.4;3.51;1
1;1;3;9500;1;1;108.0;19;1;3;107.8;1;0;0;1;0;1;20;0;12.35;0;0;8;9;7;13.0;0;13.9;-0.3;0.79;1
1;1;3;9773;1;1;117.0;38;19;7;110.4;1;0;1;0;0;0;19;0;12.16;0;0;6;10;2;10.33;0;16.2;0.3;-0.92;3
1;44;1;9238;1;39;140.0;37;19;102;136.1;1;0;1;1;0;0;21;0;12.0;0;2;6;6;2;12.5;0;12.4;0.5;1.79;1
1;39;1;9254;1;1;170.0;37;37;6;138.3;0;0;0;1;0;0;33;0;12.41;0;5;9;14;7;13.0;0;10.8;1.4;1.74;1
1;1;2;9085;1;1;157.0;3;38;6;142.3;0;0;0;1;0;0;18;0;12.75;0;0;5;6;4;12.75;0;7.6;2.6;0.32;1
1;42;1;9500;1;6;141.0;37;1;4;145.0;0;0;0;1;0;0;21;0;14.93;12;12;21;33;18;14.93;12;7.6;2.6;0.32;1
1;1;1;9773;1;1;125.0;3;19;3;125.7;1;0;0;1;0;0;19;0;13.0;0;0;6;7;6;11.66;0;8.9;1.4;3.51;1
4;39;1;9853;1;19;133.1;38;19;9;108.0;0;0;1;0;0;0;33;0;12.85;0;0;7;8;6;12.66;0;8.9;1.4;3.51;1
2;1;4;9500;1;1;143.0;38;38;5;128.7;1;0;0;1;0;0;18;0;14.45;0;0;8;8;8;13.91;0;15.5;2.8;-4.06;1
1;1;1;9670;1;1;142.0;1;19;4;128.0;0;0;0;1;0;1;18;0;14.0;0;0;6;7;6;13.28;0;11.1;0.6;2.02;1
1;1;3;9773;1;1;150.0;19;38;4;146.5;1;0;0;1;0;1;20;0;13.5;0;0;6;7;6;12.66;0;11.1;0.6;2.02;1
1;1;2;9254;1;1;112.0;37;37;6;106.1;1;0;0;0;0;0;20;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;3
1;17;2;8014;0;1;133.1;19;1;1;118.0;0;0;0;1;0;1;20;0;11.66;0;0;6;12;5;14.0;0;10.8;1.4;1.74;1
1;17;1;9085;1;1;125.0;1;37;9;117.0;1;0;0;1;0;1;19;0;12.0;0;0;5;8;5;13.33;1;10.8;1.4;1.74;1
1;1;3;9238;1;1;121.0;38;37;8;115.4;1;0;0;1;0;1;19;0;11.71;0;0;6;6;6;11.83;0;13.9;-0.3;0.79;1
1;17;3;9238;1;1;133.1;41;1;3;117.0;1;0;0;1;0;0;21;0;12.66;0;0;6;7;6;12.42;0;11.1;0.6;2.02;1
1;39;1;9085;1;1;133.1;3;3;2;144.9;1;0;0;1;0;0;26;0;11.75;0;0;6;19;4;12.8;0;12.4;0.5;1.79;1
1;17;1;9238;1;1;135.0;37;37;6;127.0;0;0;0;1;0;0;21;0;0.0;0;0;6;0;0;0.0;0;16.2;0.3;-0.92;3
1;1;4;9500;1;1;132.0;19;38;5;118.0;1;0;0;1;0;0;18;0;12.32;0;0;8;8;7;12.32;0;12.7;3.7;-1.7;1
5;39;1;9853;1;19;133.1;37;37;8;118.0;0;0;0;1;0;0;27;0;11.66;0;0;7;10;1;10.0;0;12.4;0.5;1.79;3
1;43;1;9070;1;1;135.0;1;38;9;126.4;1;0;0;1;0;1;20;0;13.25;0;5;12;12;11;12.72;0;15.5;2.8;-4.06;1
1;43;1;9670;1;39;110.0;19;3;10;110.0;0;0;0;1;0;0;21;0;11.83;0;0;6;8;4;13.25;2;16.2;0.3;-0.92;1
1;17;1;9556;1;1;133.0;38;37;9;124.4;1;0;0;1;0;1;18;0;13.3;0;0;8;8;8;15.12;0;15.5;2.8;-4.06;1
1;44;1;9085;1;39;140.0;1;19;9;140.0;1;0;0;1;0;0;20;0;12.55;0;1;6;11;5;11.8;0;16.2;0.3;-0.92;1
1;1;1;9773;1;1;135.0;1;19;10;129.4;1;0;0;1;0;0;18;0;12.83;0;0;6;7;6;12.16;0;11.1;0.6;2.02;1
1;44;1;9238;1;39;140.0;1;1;5;141.7;0;0;0;1;0;1;20;0;12.83;0;2;6;6;6;12.83;0;13.9;-0.3;0.79;1
1;1;2;9085;1;1;144.0;1;19;10;132.1;1;0;0;1;0;1;19;0;12.66;1;0;5;7;3;13.0;0;12.7;3.7;-1.7;1
1;1;5;9500;1;1;122.0;37;3;2;116.8;1;0;0;1;0;0;20;0;13.27;0;0;8;8;7;14.47;0;13.9;-0.3;0.79;1
1;1;1;9991;0;1;143.0;19;37;8;135.0;0;0;0;1;0;1;20;0;12.4;0;0;5;6;5;12.83;0;10.8;1.4;1.74;1
1;44;1;9085;1;39;150.0;38;1;5;150.0;0;0;0;1;0;0;20;0;14.5;1;0;5;7;4;11.25;0;12.7;3.7;-1.7;1
1;1;3;9238;1;1;124.0;19;1;10;116.0;1;0;1;1;0;0;19;0;0.0;0;0;5;5;0;0.0;0;13.9;-0.3;0.79;3
1;1;1;9773;1;1;156.0;3;3;122;155.0;0;0;0;1;0;0;18;0;14.28;0;0;6;8;6;13.25;0;8.9;1.4;3.51;1
1;1;1;9085;1;1;142.0;38;38;10;127.0;1;0;0;1;0;0;18;0;12.33;0;0;5;9;5;12.6;0;10.8;1.4;1.74;1
1;17;1;9500;1;1;142.0;38;37;8;130.8;1;0;0;1;0;1;19;0;12.58;0;0;8;8;7;12.67;0;13.9;-0.3;0.79;1
1;1;6;9500;1;1;126.0;12;37;9;121.8;1;0;0;1;0;0;19;0;13.73;0;0;8;10;7;13.77;0;12.4;0.5;1.79;3
1;39;1;9003;1;19;133.1;37;37;4;140.0;0;0;0;1;1;0;43;0;12.87;0;0;6;14;5;12.14;0;16.2;0.3;-0.92;1
2;42;1;9070;1;1;170.0;37;25;4;148.5;0;0;0;1;1;0;47;0;14.62;0;5;7;7;5;13.4;0;9.4;-0.8;-3.12;3
1;42;1;9147;1;1;130.0;34;34;99;109.8;1;0;0;0;1;0;23;0;0.0;0;0;2;2;0;0.0;0;7.6;2.6;0.32;3
1;1;1;9238;1;1;133.0;19;19;9;119.7;1;0;1;1;0;1;19;1;12.66;0;0;6;7;6;12.66;0;8.9;1.4;3.51;1
1;42;1;9500;1;1;122.0;3;3;2;122.0;1;0;0;1;0;0;20;0;12.49;0;0;8;11;6;12.49;0;12.7;3.7;-1.7;1
1;1;1;171;1;1;138.0;1;3;4;147.5;1;0;0;1;0;1;19;0;13.66;0;4;11;12;11;14.16;0;8.9;1.4;3.51;1
1;17;1;9085;1;1;163.0;37;37;9;150.8;1;0;0;1;0;0;19;1;16.0;0;0;6;8;6;14.5;0;15.5;2.8;-4.06;1
1;44;1;9085;1;39;150.0;19;37;7;150.0;1;0;0;1;0;0;19;0;14.14;0;1;6;7;6;13.0;0;13.9;-0.3;0.79;1
1;39;1;8014;0;19;133.1;19;19;141;131.5;0;0;1;1;0;1;39;0;11.83;0;0;6;9;4;13.75;0;11.1;0.6;2.02;1
1;1;1;9070;1;1;144.0;1;1;5;127.2;1;0;0;1;0;1;20;0;12.66;0;0;6;8;6;13.0;0;10.8;1.4;1.74;1
1;17;1;9070;1;1;118.0;38;19;3;111.0;1;0;0;1;0;0;21;0;12.5;0;0;6;6;6;12.66;0;7.6;2.6;0.32;1
1;43;5;9238;1;1;101.0;37;19;7;119.9;1;0;1;0;0;0;22;1;1.088;0;2;10;20;4;11.25;1;9.4;-0.8;-3.12;1
1;1;2;9773;1;1;133.0;19;38;0;133.7;1;0;0;1;0;0;19;0;13.0;0;0;5;10;0;0.0;0;7.6;2.6;0.32;3
1;17;1;9670;1;1;133.1;1;19;114;140.0;1;0;0;1;0;0;22;0;15.16;0;0;6;6;6;16.0;0;13.9;-0.3;0.79;1
1;5;2;9853;1;1;124.0;19;19;3;113.9;1;0;0;1;0;1;19;0;12.66;0;0;6;7;6;12.0;0;12.7;3.7;-1.7;1
1;1;1;171;1;1;127.0;37;38;9;120.7;1;0;1;1;1;0;18;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;3
5;39;1;9147;1;1;133.1;19;19;9;119.8;0;0;0;1;1;0;26;0;12.0;0;0;5;5;5;10.2;0;11.1;0.6;2.02;1
1;39;1;9991;0;1;110.0;37;37;9;121.8;0;0;0;0;1;0;36;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;3
1;18;1;171;1;1;110.0;19;2;5;117.7;1;0;1;1;1;1;20;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;1
2;39;1;9147;1;1;160.0;37;37;7;110.0;0;0;0;1;1;0;30;0;11.0;0;0;5;6;4;11.5;0;15.5;2.8;-4.06;3
1;43;1;9003;1;1;120.0;1;1;10;134.4;0;0;0;1;1;0;24;0;15.71;0;0;6;10;6;15.9;0;15.5;2.8;-4.06;3
1;1;1;9147;1;1;133.1;34;34;0;125.3;0;0;0;1;1;0;26;0;10.81;0;12;14;15;11;11.63;1;7.6;2.6;0.32;3
1;1;1;9147;1;1;132.0;19;38;7;119.1;0;0;0;0;1;0;19;0;12.0;0;0;5;6;0;0.0;0;13.9;-0.3;0.79;3
5;39;1;9238;1;1;130.0;19;38;10;146.0;0;0;0;1;1;0;34;0;12.6;0;0;6;11;4;11.25;0;12.4;0.5;1.79;1
1;43;1;9130;1;1;130.0;1;1;1;130.0;1;0;0;1;1;0;33;0;13.0;2;0;5;7;3;14.0;0;9.4;-0.8;-3.12;1
1;17;6;9147;1;1;129.0;19;1;4;122.0;1;0;0;1;1;0;19;0;11.6;1;0;5;10;4;10.75;0;9.4;-0.8;-3.12;1
1;17;5;9119;1;1;130.0;19;1;5;118.1;1;0;1;0;1;0;26;0;10.0;0;0;5;14;1;11.0;0;8.9;1.4;3.51;3
1;39;1;9670;1;1;140.0;38;37;7;105.2;0;0;0;1;1;0;29;0;14.0;0;0;6;6;0;0.0;0;16.2;0.3;-0.92;3
1;17;5;9119;1;1;131.0;19;37;7;123.3;1;0;0;1;1;1;19;0;12.6;0;0;5;8;2;12.5;0;8.9;1.4;3.51;3
1;17;1;171;1;1;129.0;1;1;9;124.8;1;0;0;1;1;0;18;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;3
1;39;1;9991;0;19;133.1;19;37;9;149.4;0;0;0;0;1;0;29;0;11.33;0;0;5;9;1;12.0;0;11.1;0.6;2.02;3
1;43;1;9254;1;1;112.0;37;37;9;108.5;0;0;0;1;1;0;21;0;12.66;0;0;6;7;5;11.4;0;9.4;-0.8;-3.12;1
1;17;1;9254;1;1;119.0;1;1;10;125.0;0;0;0;1;1;0;19;0;10.8;0;0;6;10;2;10.5;0;10.8;1.4;1.74;1
1;1;1;9500;1;1;133.1;38;38;10;101.0;0;0;0;1;1;0;20;0;1.287;0;0;8;15;7;1.185;0;15.5;2.8;-4.06;1
1;1;1;9085;1;1;123.0;3;1;5;112.9;0;0;0;1;1;0;18;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;3
1;17;3;9070;1;1;131.0;38;37;5;120.2;1;0;0;1;1;0;18;0;12.83;0;0;6;8;5;11.4;0;15.5;2.8;-4.06;1
1;1;1;9147;1;1;120.0;34;34;99;111.6;0;0;1;1;1;1;21;0;12.6;0;0;5;9;3;12.83;0;10.8;1.4;1.74;1
1;1;1;9147;1;1;125.0;1;1;2;134.1;1;0;0;1;1;0;20;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;3
1;39;1;9119;1;1;133.1;37;37;9;101.6;0;0;0;1;1;1;30;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;3
1;18;2;9670;1;1;121.0;37;38;1;111.9;1;0;0;1;1;0;19;0;14.16;0;0;6;6;6;14.0;0;13.9;-0.3;0.79;1
1;51;1;9147;1;1;148.0;1;19;6;118.4;1;0;0;1;1;0;30;0;13.4;0;0;5;7;4;13.25;0;8.9;1.4;3.51;3
1;1;1;9147;1;1;139.0;38;1;5;127.1;1;0;0;1;1;1;22;0;11.2;0;0;5;13;4;11.25;0;12.7;3.7;-1.7;1
1;17;3;171;1;1;125.0;37;37;10;120.5;1;0;0;1;1;0;22;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;1
1;17;4;9070;1;1;128.0;1;1;10;136.1;1;0;1;0;1;0;19;0;12.66;0;0;6;8;5;11.8;0;11.1;0.6;2.02;3
1;17;2;9670;1;1;132.0;1;19;3;124.0;1;0;0;1;1;0;21;0;12.33;0;0;5;5;4;11.25;0;7.6;2.6;0.32;3
1;17;4;9085;1;1;137.0;38;38;151;141.6;0;0;0;1;1;0;21;0;12.25;0;0;5;7;5;12.0;0;7.6;2.6;0.32;1
1;44;1;171;1;39;160.0;19;38;9;160.0;1;0;1;1;1;1;21;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;3
1;39;1;9147;1;1;120.0;1;19;7;110.0;0;0;0;1;1;0;27;0;10.75;0;0;5;9;3;10.33;0;15.5;2.8;-4.06;3
1;43;1;33;1;1;134.0;37;37;1;100.0;1;0;0;1;1;0;32;0;0.0;0;0;7;8;0;0.0;0;13.9;-0.3;0.79;3
1;39;1;9670;1;12;133.1;37;1;3;120.0;0;0;1;0;1;0;40;0;0.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;3
1;1;2;9147;1;1;116.0;37;1;3;124.8;1;0;0;1;1;0;20;0;14.33;0;0;5;10;2;12.5;0;7.6;2.6;0.32;1
1;44;1;9130;1;39;140.0;4;4;10;140.0;1;0;0;1;1;0;20;0;11.5;0;1;5;13;2;11.5;0;12.7;3.7;-1.7;3
1;1;3;171;1;1;140.0;37;37;9;124.3;1;0;0;1;1;0;18;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;1
1;43;1;9147;1;1;122.0;1;38;7;118.9;0;0;0;1;1;0;21;0;10.5;0;0;5;13;0;0.0;0;12.7;3.7;-1.7;3
1;17;1;9670;1;1;141.0;19;37;8;130.2;0;0;0;1;1;0;18;0;13.5;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;3
1;44;1;9003;1;1;120.0;1;3;123;120.0;0;0;0;1;1;0;19;0;11.0;0;0;6;19;0;0.0;0;16.2;0.3;-0.92;1
5;7;1;9070;1;3;140.0;37;37;7;140.0;0;0;0;0;1;0;30;0;10.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;3
1;39;1;9003;1;12;133.1;19;1;1;130.0;0;0;0;1;1;0;29;0;0.0;2;0;6;8;0;0.0;0;15.5;2.8;-4.06;3
1;17;2;9119;1;1;137.0;1;1;4;130.4;1;0;1;1;1;0;18;0;12.0;0;0;5;7;3;10.66;2;7.6;2.6;0.32;3
1;1;2;9670;1;1;122.0;1;1;9;116.1;1;0;0;1;1;1;18;0;12.25;0;0;5;5;5;12.2;0;9.4;-0.8;-3.12;3
1;44;1;9003;1;39;130.0;1;1;10;130.0;0;0;0;1;1;0;22;0;11.4;1;2;7;13;6;11.66;0;15.5;2.8;-4.06;3
1;43;2;9991;0;1;140.0;37;37;5;124.3;1;0;0;0;1;0;27;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;3
1;17;6;9670;1;1;125.0;38;1;7;125.0;1;0;0;1;1;0;20;0;14.25;0;0;6;10;5;14.0;0;10.8;1.4;1.74;1
1;51;1;8014;0;2;110.0;19;38;10;110.0;0;0;0;1;1;0;42;0;14.45;0;7;11;11;10;14.2;0;11.1;0.6;2.02;1
1;1;1;9003;1;1;133.1;38;38;8;115.0;0;0;1;1;1;0;21;0;14.53;0;4;12;14;12;14.46;0;15.5;2.8;-4.06;1
1;43;1;9500;1;1;132.0;1;38;7;129.6;0;1;0;1;1;0;23;0;12.73;0;0;8;10;7;11.95;0;16.2;0.3;-0.92;1
1;51;1;9070;1;1;122.0;38;38;9;128.8;1;0;0;1;1;0;21;0;13.2;0;4;12;12;4;13.5;0;8.9;1.4;3.51;3
1;1;3;171;1;1;155.0;4;3;1;144.2;1;0;0;1;1;0;19;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;1
2;39;1;9238;1;1;120.0;37;37;7;134.0;0;0;0;1;1;1;40;0;12.33;0;0;6;10;4;12.75;0;8.9;1.4;3.51;3
1;43;1;9147;1;1;129.0;19;1;5;112.0;0;0;0;1;1;0;22;0;11.2;0;5;9;14;7;11.25;2;12.7;3.7;-1.7;3
1;1;2;9500;1;1;144.0;38;37;9;128.8;1;0;0;1;1;0;19;0;13.2;0;0;7;7;6;13.2;0;7.6;2.6;0.32;1
1;39;1;9119;1;1;130.0;19;37;9;134.0;0;0;0;1;1;1;24;0;11.83;0;0;5;8;4;14.0;0;12.7;3.7;-1.7;1
1;1;1;9254;1;1;133.1;3;1;4;125.0;0;0;0;1;1;0;21;0;11.33;0;0;6;14;2;11.5;0;12.7;3.7;-1.7;1
1;17;4;9119;1;1;133.0;3;1;3;123.2;1;0;0;1;1;0;18;0;13.6;0;0;5;6;5;14.6;0;8.9;1.4;3.51;1
1;17;3;9119;1;1;131.0;37;37;7;118.4;0;0;0;1;1;0;18;0;0.0;0;0;5;10;2;11.5;4;7.6;2.6;0.32;3
1;51;1;9670;1;1;133.1;3;1;10;116.2;0;0;0;1;1;0;24;0;12.85;0;0;6;12;5;13.66;0;11.1;0.6;2.02;3
1;39;1;9119;1;1;133.1;37;19;3;123.0;0;0;0;1;1;1;28;0;14.33;0;0;5;9;5;12.42;0;9.4;-0.8;-3.12;1
1;17;1;9670;1;1;118.0;19;38;9;113.5;1;0;0;1;0;1;19;0;13.5;0;0;6;6;6;14.0;0;12.4;0.5;1.79;1
1;51;1;9085;1;40;120.0;3;3;2;125.0;0;0;0;1;0;0;28;0;14.42;0;0;6;12;4;15.6;0;11.1;0.6;2.02;1
1;17;3;9853;1;1;133.1;12;1;0;134.8;1;0;0;1;0;0;18;0;0.0;0;0;6;12;0;0.0;0;7.6;2.6;0.32;3
1;1;1;171;1;1;145.0;3;1;3;149.9;1;0;0;0;0;0;19;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;1
1;1;1;9500;1;1;125.0;1;1;4;119.8;1;0;0;1;0;1;19;0;1.282;0;0;8;8;8;1.282;0;9.4;-0.8;-3.12;1
1;43;1;9130;1;1;125.0;39;3;2;125.0;1;0;0;1;0;0;21;0;0.0;5;0;5;6;4;13.75;1;10.8;1.4;1.74;1
1;1;3;9500;1;1;148.0;1;19;5;135.1;1;0;1;1;0;0;18;0;0.0;0;0;8;0;0;0.0;0;13.9;-0.3;0.79;3
1;1;4;9070;1;1;139.0;3;19;5;138.3;1;0;0;1;0;0;19;0;14.66;0;0;6;6;6;13.16;0;9.4;-0.8;-3.12;1
1;17;2;9500;1;1;130.0;38;38;7;122.5;1;0;0;1;0;0;19;0;13.93;0;0;8;8;7;13.93;0;10.8;1.4;1.74;1
1;1;1;9070;1;1;148.0;3;1;10;148.0;1;0;0;1;0;0;20;0;14.7;0;8;12;12;12;14.58;0;15.5;2.8;-4.06;1
1;1;2;9773;1;1;130.0;1;1;4;126.2;1;0;0;1;0;0;18;0;11.66;0;0;6;6;5;12.2;0;12.7;3.7;-1.7;1
1;43;4;9500;1;6;134.0;37;37;9;129.8;1;0;0;1;0;0;20;0;14.85;0;0;7;7;6;14.85;0;7.6;2.6;0.32;1
1;39;1;9085;1;19;133.1;19;37;90;104.0;0;0;0;1;0;0;26;0;12.0;1;0;5;12;0;0.0;4;10.8;1.4;1.74;3
1;18;4;9500;1;1;137.0;3;1;4;126.7;1;0;0;1;0;0;18;0;1.2857142857142858;0;0;8;9;8;15.62;0;13.9;-0.3;0.79;3
1;39;1;8014;0;1;130.0;37;37;9;120.0;0;0;0;1;0;0;58;0;12.4;0;0;6;10;5;11.6;0;9.4;-0.8;-3.12;1
